mode,reader,batch_size,sample_index,t_rel_s,frame_index,occupancy
instrument,False,0,9405,596.228257,5883,0
instrument,False,0,9406,596.288122,5884,0
instrument,False,0,9407,596.348126,5884,0
instrument,False,0,9408,596.408039,5885,0
instrument,False,0,9409,596.468021,5886,0
instrument,False,0,9410,596.528018,5886,0
instrument,False,0,9411,596.587662,5887,0
instrument,False,0,9412,596.647603,5887,0
instrument,False,0,9413,596.707595,5888,0
instrument,False,0,9414,596.76754,5889,0
instrument,False,0,9415,596.82757,5889,0
instrument,False,0,9416,596.887475,5890,0
instrument,False,0,9417,596.947383,5890,0
instrument,False,0,9418,597.007399,5891,0
instrument,False,0,9419,597.067899,5892,0
instrument,False,0,9420,597.127848,5892,0
instrument,False,0,9421,597.187853,5893,0
instrument,False,0,9422,597.247864,5893,0
instrument,False,0,9423,597.307781,5894,0
instrument,False,0,9424,597.36774,5895,0
instrument,False,0,9425,597.427753,5895,0
instrument,False,0,9426,597.487651,5896,0
instrument,False,0,9427,597.547615,5896,0
instrument,False,0,9428,597.607569,5897,3
instrument,False,0,9429,598.102364,5902,0
instrument,False,0,9430,598.162748,5903,0
instrument,False,0,9431,598.222774,5903,0
instrument,False,0,9432,598.282644,5904,0
instrument,False,0,9433,598.342664,5904,0
instrument,False,0,9434,598.402871,5905,0
instrument,False,0,9435,598.462631,5906,0
instrument,False,0,9436,598.52258,5906,0
instrument,False,0,9437,598.582888,5907,0
instrument,False,0,9438,598.642475,5907,0
instrument,False,0,9439,598.704881,5908,0
instrument,False,0,9440,598.762483,5909,0
instrument,False,0,9441,598.8228,5909,0
instrument,False,0,9442,598.882277,5910,0
instrument,False,0,9443,598.942437,5910,0
instrument,False,0,9444,599.002257,5911,0
instrument,False,0,9445,599.063225,5912,0
instrument,False,0,9446,599.1222,5912,0
instrument,False,0,9447,599.182269,5913,0
instrument,False,0,9448,599.242105,5913,0
instrument,False,0,9449,599.302303,5914,0
instrument,False,0,9450,599.362071,5915,0
instrument,False,0,9451,599.422007,5915,0
instrument,False,0,9452,599.482156,5916,0
instrument,False,0,9453,599.54196,5916,0
instrument,False,0,9454,599.602627,5917,0
instrument,False,0,9455,599.661978,5918,0
instrument,False,0,9456,599.721883,5918,0
instrument,False,0,9457,599.78197,5919,0
instrument,False,0,9458,599.841926,5919,0
instrument,False,0,9459,599.901844,5920,0
instrument,False,0,9460,599.96445,5921,0
instrument,False,0,9461,600.021775,5921,0
instrument,False,0,9462,600.081688,5922,0
instrument,False,0,9463,600.141667,5922,0
instrument,False,0,9464,600.20159,5923,0
instrument,False,0,9465,600.261662,5924,0
instrument,False,0,9466,600.321589,5924,0
instrument,False,0,9467,600.38146,5925,0
instrument,False,0,9468,600.441403,5925,0
instrument,False,0,9469,600.501479,5926,0
instrument,False,0,9470,600.562579,5927,0
instrument,False,0,9471,600.621307,5927,0
instrument,False,0,9472,600.681446,5928,0
instrument,False,0,9473,600.741886,5928,0
instrument,False,0,9474,600.801219,5929,0
instrument,False,0,9475,600.861417,5930,0
instrument,False,0,9476,600.921347,5930,0
instrument,False,0,9477,600.981117,5931,0
instrument,False,0,9478,601.041883,5931,0
instrument,False,0,9479,601.101069,5932,0
instrument,False,0,9480,601.161024,5933,0
instrument,False,0,9481,601.220988,5933,0
instrument,False,0,9482,601.281067,5934,0
instrument,False,0,9483,601.340995,5934,0
instrument,False,0,9484,601.40088,5935,0
instrument,False,0,9485,601.461298,5936,0
instrument,False,0,9486,601.521027,5936,0
instrument,False,0,9487,601.580786,5937,0
instrument,False,0,9488,601.640444,5937,0
instrument,False,0,9489,601.700547,5938,0
instrument,False,0,9490,601.760333,5938,0
instrument,False,0,9491,601.820343,5939,0
instrument,False,0,9492,601.88072,5940,0
instrument,False,0,9493,601.940466,5940,0
instrument,False,0,9494,602.000196,5941,0
instrument,False,0,9495,602.061528,5942,0
instrument,False,0,9496,602.120141,5942,0
instrument,False,0,9497,602.18041,5943,0
instrument,False,0,9498,602.240076,5943,0
instrument,False,0,9499,602.300676,5944,0
instrument,False,0,9500,602.361414,5945,0
instrument,False,0,9501,602.42011,5945,0
instrument,False,0,9502,602.479982,5946,0
instrument,False,0,9503,602.541695,5946,0
instrument,False,0,9504,602.59986,5947,0
instrument,False,0,9505,602.659889,5947,0
instrument,False,0,9506,602.719936,5948,0
instrument,False,0,9507,602.779786,5949,0
instrument,False,0,9508,602.839753,5949,0
instrument,False,0,9509,602.899906,5950,0
instrument,False,0,9510,602.959889,5950,0
instrument,False,0,9511,603.01967,5951,0
instrument,False,0,9512,603.079824,5952,0
instrument,False,0,9513,603.139604,5952,0
instrument,False,0,9514,603.199572,5953,0
instrument,False,0,9515,603.261252,5954,0
instrument,False,0,9516,603.319466,5954,0
instrument,False,0,9517,603.379695,5955,0
instrument,False,0,9518,603.439519,5955,0
instrument,False,0,9519,603.499636,5956,0
instrument,False,0,9520,603.561175,5956,0
instrument,False,0,9521,603.619288,5957,0
instrument,False,0,9522,603.67924,5958,0
instrument,False,0,9523,603.739322,5958,0
instrument,False,0,9524,603.799695,5959,0
instrument,False,0,9525,603.859275,5959,0
instrument,False,0,9526,603.919134,5960,0
instrument,False,0,9527,603.979268,5961,0
instrument,False,0,9528,604.039052,5961,0
instrument,False,0,9529,604.099065,5962,0
instrument,False,0,9530,604.158985,5962,0
instrument,False,0,9531,604.219002,5963,0
instrument,False,0,9532,604.27895,5964,0
instrument,False,0,9533,604.350727,5964,2
instrument,False,0,9534,604.669353,5968,0
instrument,False,0,9535,604.728623,5968,0
instrument,False,0,9536,604.803631,5969,0
instrument,False,0,9537,604.8636,5970,0
instrument,False,0,9538,604.923587,5970,0
instrument,False,0,9539,604.983621,5971,0
instrument,False,0,9540,605.043511,5971,0
instrument,False,0,9541,605.103493,5972,0
instrument,False,0,9542,605.164568,5973,0
instrument,False,0,9543,605.223391,5973,0
instrument,False,0,9544,605.283359,5974,0
instrument,False,0,9545,605.343476,5974,0
instrument,False,0,9546,605.403518,5975,0
instrument,False,0,9547,605.464727,5976,0
instrument,False,0,9548,605.523321,5976,0
instrument,False,0,9549,605.583217,5977,0
instrument,False,0,9550,605.643149,5977,0
instrument,False,0,9551,605.703128,5978,0
instrument,False,0,9552,605.763452,5979,0
instrument,False,0,9553,605.823032,5979,0
instrument,False,0,9554,605.883023,5980,0
instrument,False,0,9555,605.942993,5980,0
instrument,False,0,9556,606.002978,5981,0
instrument,False,0,9557,606.063817,5982,0
instrument,False,0,9558,606.122945,5982,0
instrument,False,0,9559,606.182905,5983,0
instrument,False,0,9560,606.242948,5983,0
instrument,False,0,9561,606.302854,5984,0
instrument,False,0,9562,606.364325,5985,0
instrument,False,0,9563,606.422774,5985,0
instrument,False,0,9564,606.482688,5986,0
instrument,False,0,9565,606.542635,5986,0
instrument,False,0,9566,606.602345,5987,0
instrument,False,0,9567,606.663881,5988,0
instrument,False,0,9568,606.722905,5988,0
instrument,False,0,9569,606.78288,5989,0
instrument,False,0,9570,606.842886,5989,0
instrument,False,0,9571,606.902847,5990,0
instrument,False,0,9572,606.964653,5991,0
instrument,False,0,9573,607.022746,5991,0
instrument,False,0,9574,607.082673,5992,0
instrument,False,0,9575,607.14371,5992,0
instrument,False,0,9576,607.202614,5993,0
instrument,False,0,9577,607.262973,5993,0
instrument,False,0,9578,607.322602,5994,0
instrument,False,0,9579,607.382741,5995,0
instrument,False,0,9580,607.442456,5995,0
instrument,False,0,9581,607.502854,5996,0
instrument,False,0,9582,607.563333,5996,0
instrument,False,0,9583,607.622308,5997,0
instrument,False,0,9584,607.68288,5998,0
instrument,False,0,9585,607.742888,5998,0
instrument,False,0,9586,607.80274,5999,0
instrument,False,0,9587,607.863341,6000,0
instrument,False,0,9588,607.92277,6000,0
instrument,False,0,9589,607.982794,6001,0
instrument,False,0,9590,608.042629,6001,0
instrument,False,0,9591,608.102613,6002,0
instrument,False,0,9592,608.163613,6003,0
instrument,False,0,9593,608.222506,6003,0
instrument,False,0,9594,608.283487,6004,0
instrument,False,0,9595,608.34245,6004,0
instrument,False,0,9596,608.402408,6005,0
instrument,False,0,9597,608.463343,6005,0
instrument,False,0,9598,608.522478,6006,0
instrument,False,0,9599,608.582319,6007,0
instrument,False,0,9600,608.642208,6007,0
instrument,False,0,9601,608.701945,6008,0
instrument,False,0,9602,608.762957,6008,0
instrument,False,0,9603,608.821911,6009,0
instrument,False,0,9604,608.882552,6010,0
instrument,False,0,9605,608.941795,6010,0
instrument,False,0,9606,609.001742,6011,0
instrument,False,0,9607,609.061683,6011,0
instrument,False,0,9608,609.121693,6012,0
instrument,False,0,9609,609.181741,6013,0
instrument,False,0,9610,609.241684,6013,0
instrument,False,0,9611,609.301619,6014,0
instrument,False,0,9612,609.362964,6014,0
instrument,False,0,9613,609.421624,6015,0
instrument,False,0,9614,609.481521,6016,0
instrument,False,0,9615,609.542031,6016,0
instrument,False,0,9616,609.601413,6017,0
instrument,False,0,9617,609.661408,6017,0
instrument,False,0,9618,609.721405,6018,0
instrument,False,0,9619,609.78139,6019,0
instrument,False,0,9620,609.841431,6019,0
instrument,False,0,9621,609.901766,6020,0
instrument,False,0,9622,609.962818,6020,0
instrument,False,0,9623,610.021796,6021,0
instrument,False,0,9624,610.081846,6022,0
instrument,False,0,9625,610.141704,6022,0
instrument,False,0,9626,610.201662,6023,0
instrument,False,0,9627,610.26163,6023,0
instrument,False,0,9628,610.32168,6024,0
instrument,False,0,9629,610.381653,6025,0
instrument,False,0,9630,610.441542,6025,0
instrument,False,0,9631,610.50159,6026,0
instrument,False,0,9632,610.561517,6026,0
instrument,False,0,9633,610.621457,6027,0
instrument,False,0,9634,610.681391,6028,0
instrument,False,0,9635,610.741351,6028,0
instrument,False,0,9636,610.801454,6029,0
instrument,False,0,9637,610.861273,6029,0
instrument,False,0,9638,610.921279,6030,0
instrument,False,0,9639,610.981279,6031,0
instrument,False,0,9640,611.041249,6031,0
instrument,False,0,9641,611.101158,6032,0
instrument,False,0,9642,611.161165,6032,0
instrument,False,0,9643,611.221145,6033,0
instrument,False,0,9644,611.28104,6034,0
instrument,False,0,9645,611.34106,6034,0
instrument,False,0,9646,611.400972,6035,0
instrument,False,0,9647,611.461075,6035,0
instrument,False,0,9648,611.520925,6036,0
instrument,False,0,9649,611.580944,6037,0
instrument,False,0,9650,611.640496,6037,0
instrument,False,0,9651,611.700491,6038,0
instrument,False,0,9652,611.760433,6038,0
instrument,False,0,9653,611.820393,6039,0
instrument,False,0,9654,611.880394,6040,0
instrument,False,0,9655,611.940509,6040,0
instrument,False,0,9656,612.000296,6041,0
instrument,False,0,9657,612.06037,6041,0
instrument,False,0,9658,612.120234,6042,0
instrument,False,0,9659,612.180285,6043,0
instrument,False,0,9660,612.240192,6043,0
instrument,False,0,9661,612.300112,6044,0
instrument,False,0,9662,612.360306,6044,0
instrument,False,0,9663,612.420074,6045,0
instrument,False,0,9664,612.480059,6046,0
instrument,False,0,9665,612.540054,6046,0
instrument,False,0,9666,612.600073,6047,0
instrument,False,0,9667,612.660034,6047,0
instrument,False,0,9668,612.719871,6048,0
instrument,False,0,9669,612.780236,6049,0
instrument,False,0,9670,612.839885,6049,0
instrument,False,0,9671,612.899869,6050,0
instrument,False,0,9672,612.959811,6050,0
instrument,False,0,9673,613.019878,6051,0
instrument,False,0,9674,613.079721,6052,0
instrument,False,0,9675,613.139691,6052,0
instrument,False,0,9676,613.199654,6053,0
instrument,False,0,9677,613.259692,6053,0
instrument,False,0,9678,613.319577,6054,0
instrument,False,0,9679,613.379605,6055,0
instrument,False,0,9680,613.439509,6055,0
instrument,False,0,9681,613.49956,6056,0
instrument,False,0,9682,613.559623,6056,0
instrument,False,0,9683,613.619417,6057,0
instrument,False,0,9684,613.679394,6058,0
instrument,False,0,9685,613.739392,6058,0
instrument,False,0,9686,613.799387,6059,0
instrument,False,0,9687,613.859263,6059,0
instrument,False,0,9688,613.919305,6060,0
instrument,False,0,9689,613.979404,6061,0
instrument,False,0,9690,614.039201,6061,0
instrument,False,0,9691,614.09915,6062,0
instrument,False,0,9692,614.159163,6062,0
instrument,False,0,9693,614.219098,6063,0
instrument,False,0,9694,614.279079,6064,0
instrument,False,0,9695,614.33899,6064,0
instrument,False,0,9696,614.398956,6065,0
instrument,False,0,9697,614.459066,6065,0
instrument,False,0,9698,614.519021,6066,0
instrument,False,0,9699,614.590596,6067,0
instrument,False,0,9700,614.653957,6067,0
instrument,False,0,9701,614.713826,6068,0
instrument,False,0,9702,614.773802,6069,0
instrument,False,0,9703,614.833774,6069,0
instrument,False,0,9704,614.8937,6070,0
instrument,False,0,9705,614.953628,6070,0
instrument,False,0,9706,615.013669,6071,0
instrument,False,0,9707,615.073626,6072,0
instrument,False,0,9708,615.133534,6072,0
instrument,False,0,9709,615.193503,6073,0
instrument,False,0,9710,615.253456,6073,0
instrument,False,0,9711,615.313909,6074,0
instrument,False,0,9712,615.373896,6075,0
instrument,False,0,9713,615.433384,6075,0
instrument,False,0,9714,615.493365,6076,0
instrument,False,0,9715,615.553392,6076,0
instrument,False,0,9716,615.613318,6077,0
instrument,False,0,9717,615.673243,6078,0
instrument,False,0,9718,615.73325,6078,0
instrument,False,0,9719,615.793176,6079,0
instrument,False,0,9720,615.853189,6079,0
instrument,False,0,9721,615.913137,6080,0
instrument,False,0,9722,615.97308,6081,0
instrument,False,0,9723,616.033008,6081,4
instrument,False,0,9724,616.512788,6086,0
instrument,False,0,9725,616.572751,6087,0
instrument,False,0,9726,616.63238,6087,0
instrument,False,0,9727,616.692738,6088,0
instrument,False,0,9728,616.752301,6088,0
instrument,False,0,9729,616.814751,6089,0
instrument,False,0,9730,616.872311,6090,0
instrument,False,0,9731,616.932202,6090,0
instrument,False,0,9732,616.99215,6091,0
instrument,False,0,9733,617.052514,6091,0
instrument,False,0,9734,617.112075,6092,0
instrument,False,0,9735,617.172049,6093,0
instrument,False,0,9736,617.232019,6093,0
instrument,False,0,9737,617.29198,6094,0
instrument,False,0,9738,617.351934,6094,0
instrument,False,0,9739,617.412008,6095,0
instrument,False,0,9740,617.472184,6096,0
instrument,False,0,9741,617.53187,6096,0
instrument,False,0,9742,617.59191,6097,0
instrument,False,0,9743,617.651774,6097,0
instrument,False,0,9744,617.711781,6098,0
instrument,False,0,9745,617.771709,6099,0
instrument,False,0,9746,617.832266,6099,0
instrument,False,0,9747,617.891609,6100,0
instrument,False,0,9748,617.951619,6100,0
instrument,False,0,9749,618.011628,6101,0
instrument,False,0,9750,618.071548,6102,0
instrument,False,0,9751,618.13154,6102,0
instrument,False,0,9752,618.191481,6103,0
instrument,False,0,9753,618.251445,6103,0
instrument,False,0,9754,618.311462,6104,0
instrument,False,0,9755,618.371505,6105,0
instrument,False,0,9756,618.431383,6105,0
instrument,False,0,9757,618.491327,6106,0
instrument,False,0,9758,618.551291,6106,0
instrument,False,0,9759,618.61131,6107,0
instrument,False,0,9760,618.671295,6108,0
instrument,False,0,9761,618.731271,6108,0
instrument,False,0,9762,618.791187,6109,0
instrument,False,0,9763,618.852048,6109,0
instrument,False,0,9764,618.911083,6110,0
instrument,False,0,9765,618.971152,6111,0
instrument,False,0,9766,619.031076,6111,0
instrument,False,0,9767,619.091007,6112,0
instrument,False,0,9768,619.150954,6112,0
instrument,False,0,9769,619.210931,6113,0
instrument,False,0,9770,619.27092,6114,0
instrument,False,0,9771,619.330645,6114,0
instrument,False,0,9772,619.390643,6115,0
instrument,False,0,9773,619.45048,6115,0
instrument,False,0,9774,619.51013,6116,0
instrument,False,0,9775,619.570228,6116,0
instrument,False,0,9776,619.630075,6117,0
instrument,False,0,9777,619.690033,6118,0
instrument,False,0,9778,619.749992,6118,0
instrument,False,0,9779,619.809973,6119,0
instrument,False,0,9780,619.870178,6120,0
instrument,False,0,9781,619.929911,6120,0
instrument,False,0,9782,619.989899,6121,0
instrument,False,0,9783,620.050454,6121,0
instrument,False,0,9784,620.11026,6122,0
instrument,False,0,9785,620.169758,6122,0
instrument,False,0,9786,620.229716,6123,0
instrument,False,0,9787,620.289689,6124,0
instrument,False,0,9788,620.349987,6124,0
instrument,False,0,9789,620.410146,6125,0
instrument,False,0,9790,620.470301,6125,0
instrument,False,0,9791,620.529753,6126,0
instrument,False,0,9792,620.589682,6127,0
instrument,False,0,9793,620.649606,6127,0
instrument,False,0,9794,620.710057,6128,0
instrument,False,0,9795,620.771841,6129,0
instrument,False,0,9796,620.829554,6129,0
instrument,False,0,9797,620.88948,6130,0
instrument,False,0,9798,620.949503,6130,0
instrument,False,0,9799,621.009433,6131,0
instrument,False,0,9800,621.06943,6131,0
instrument,False,0,9801,621.129355,6132,0
instrument,False,0,9802,621.189343,6133,0
instrument,False,0,9803,621.249933,6133,0
instrument,False,0,9804,621.309261,6134,0
instrument,False,0,9805,621.369191,6134,0
instrument,False,0,9806,621.429323,6135,0
instrument,False,0,9807,621.489886,6136,0
instrument,False,0,9808,621.549197,6136,0
instrument,False,0,9809,621.608785,6137,0
instrument,False,0,9810,621.668703,6137,0
instrument,False,0,9811,621.728681,6138,0
instrument,False,0,9812,621.788635,6139,0
instrument,False,0,9813,621.848693,6139,0
instrument,False,0,9814,621.908629,6140,0
instrument,False,0,9815,621.970578,6140,0
instrument,False,0,9816,622.028579,6141,0
instrument,False,0,9817,622.08848,6142,0
instrument,False,0,9818,622.148441,6142,0
instrument,False,0,9819,622.208421,6143,0
instrument,False,0,9820,622.26838,6143,0
instrument,False,0,9821,622.328337,6144,0
instrument,False,0,9822,622.388348,6145,0
instrument,False,0,9823,622.448333,6145,0
instrument,False,0,9824,622.50835,6146,0
instrument,False,0,9825,622.568193,6146,0
instrument,False,0,9826,622.628187,6147,0
instrument,False,0,9827,622.688201,6148,0
instrument,False,0,9828,622.74812,6148,0
instrument,False,0,9829,622.808012,6148,2
instrument,False,0,9830,623.093741,6152,0
instrument,False,0,9831,623.152852,6152,0
instrument,False,0,9832,623.227595,6153,0
instrument,False,0,9833,623.287471,6154,0
instrument,False,0,9834,623.34748,6154,0
instrument,False,0,9835,623.407404,6155,0
instrument,False,0,9836,623.467649,6155,0
instrument,False,0,9837,623.527475,6156,0
instrument,False,0,9838,623.587622,6157,0
instrument,False,0,9839,623.647262,6157,0
instrument,False,0,9840,623.707824,6158,0
instrument,False,0,9841,623.767193,6158,0
instrument,False,0,9842,623.827221,6159,0
instrument,False,0,9843,623.887129,6160,0
instrument,False,0,9844,623.947095,6160,0
instrument,False,0,9845,624.00709,6161,0
instrument,False,0,9846,624.067132,6161,0
instrument,False,0,9847,624.127163,6162,0
instrument,False,0,9848,624.187225,6163,0
instrument,False,0,9849,624.246972,6163,0
instrument,False,0,9850,624.306891,6164,0
instrument,False,0,9851,624.366868,6164,0
instrument,False,0,9852,624.426823,6165,0
instrument,False,0,9853,624.486798,6166,0
instrument,False,0,9854,624.546762,6166,0
instrument,False,0,9855,624.606721,6167,0
instrument,False,0,9856,624.666962,6167,0
instrument,False,0,9857,624.726689,6168,0
instrument,False,0,9858,624.786904,6169,0
instrument,False,0,9859,624.846641,6169,0
instrument,False,0,9860,624.906576,6170,0
instrument,False,0,9861,624.96657,6170,0
instrument,False,0,9862,625.026581,6171,0
instrument,False,0,9863,625.086463,6172,0
instrument,False,0,9864,625.146986,6172,0
instrument,False,0,9865,625.206443,6173,0
instrument,False,0,9866,625.26639,6173,0
instrument,False,0,9867,625.326302,6174,0
instrument,False,0,9868,625.386572,6175,0
instrument,False,0,9869,625.446425,6175,0
instrument,False,0,9870,625.506242,6176,0
instrument,False,0,9871,625.566168,6176,0
instrument,False,0,9872,625.626181,6177,0
instrument,False,0,9873,625.686284,6178,0
instrument,False,0,9874,625.746056,6178,0
instrument,False,0,9875,625.806032,6179,0
instrument,False,0,9876,625.866048,6179,0
instrument,False,0,9877,625.926018,6180,0
instrument,False,0,9878,625.985999,6181,0
instrument,False,0,9879,626.04625,6181,0
instrument,False,0,9880,626.105863,6182,0
instrument,False,0,9881,626.165832,6182,0
instrument,False,0,9882,626.225795,6183,0
instrument,False,0,9883,626.285787,6184,0
instrument,False,0,9884,626.345757,6184,0
instrument,False,0,9885,626.405737,6185,0
instrument,False,0,9886,626.46567,6185,0
instrument,False,0,9887,626.525675,6186,0
instrument,False,0,9888,626.585306,6187,0
instrument,False,0,9889,626.645229,6187,0
instrument,False,0,9890,626.705195,6188,0
instrument,False,0,9891,626.765206,6188,0
instrument,False,0,9892,626.825155,6189,0
instrument,False,0,9893,626.885139,6190,0
instrument,False,0,9894,626.945147,6190,0
instrument,False,0,9895,627.005067,6191,0
instrument,False,0,9896,627.06508,6191,0
instrument,False,0,9897,627.12502,6192,0
instrument,False,0,9898,627.184928,6193,0
instrument,False,0,9899,627.244945,6193,0
instrument,False,0,9900,627.30499,6194,0
instrument,False,0,9901,627.364826,6194,0
instrument,False,0,9902,627.424824,6195,0
instrument,False,0,9903,627.484813,6196,0
instrument,False,0,9904,627.544706,6196,0
instrument,False,0,9905,627.604672,6197,0
instrument,False,0,9906,627.664673,6197,0
instrument,False,0,9907,627.724636,6198,0
instrument,False,0,9908,627.784591,6199,0
instrument,False,0,9909,627.844828,6199,0
instrument,False,0,9910,627.904585,6200,0
instrument,False,0,9911,627.96447,6200,0
instrument,False,0,9912,628.024888,6201,0
instrument,False,0,9913,628.085294,6202,0
instrument,False,0,9914,628.144401,6202,0
instrument,False,0,9915,628.204642,6203,0
instrument,False,0,9916,628.264378,6203,0
instrument,False,0,9917,628.324275,6204,0
instrument,False,0,9918,628.384253,6205,0
instrument,False,0,9919,628.444208,6205,0
instrument,False,0,9920,628.504205,6206,0
instrument,False,0,9921,628.564149,6206,0
instrument,False,0,9922,628.624262,6207,0
instrument,False,0,9923,628.684088,6208,0
instrument,False,0,9924,628.744028,6208,0
instrument,False,0,9925,628.804,6209,0
instrument,False,0,9926,628.863998,6209,0
instrument,False,0,9927,628.925596,6210,0
instrument,False,0,9928,628.983979,6211,0
instrument,False,0,9929,629.043812,6211,0
instrument,False,0,9930,629.103853,6212,0
instrument,False,0,9931,629.163817,6212,0
instrument,False,0,9932,629.223767,6213,0
instrument,False,0,9933,629.283825,6214,0
instrument,False,0,9934,629.343725,6214,0
instrument,False,0,9935,629.403819,6215,0
instrument,False,0,9936,629.463698,6215,0
instrument,False,0,9937,629.523585,6216,0
instrument,False,0,9938,629.584117,6217,0
instrument,False,0,9939,629.643525,6217,0
instrument,False,0,9940,629.703481,6218,0
instrument,False,0,9941,629.763508,6218,0
instrument,False,0,9942,629.823462,6219,0
instrument,False,0,9943,629.883498,6220,0
instrument,False,0,9944,629.943365,6220,0
instrument,False,0,9945,630.0034,6221,0
instrument,False,0,9946,630.063312,6221,0
instrument,False,0,9947,630.123456,6222,0
instrument,False,0,9948,630.183223,6223,0
instrument,False,0,9949,630.243143,6223,0
instrument,False,0,9950,630.303822,6224,0
instrument,False,0,9951,630.363066,6224,0
instrument,False,0,9952,630.423138,6225,0
instrument,False,0,9953,630.483107,6226,0
instrument,False,0,9954,630.543027,6226,0
instrument,False,0,9955,630.603067,6227,0
instrument,False,0,9956,630.662922,6227,0
instrument,False,0,9957,630.722987,6228,0
instrument,False,0,9958,630.78292,6229,0
instrument,False,0,9959,630.842827,6229,0
instrument,False,0,9960,630.902886,6230,0
instrument,False,0,9961,630.962724,6230,0
instrument,False,0,9962,631.022929,6231,0
instrument,False,0,9963,631.082811,6232,0
instrument,False,0,9964,631.142755,6232,0
instrument,False,0,9965,631.202622,6233,0
instrument,False,0,9966,631.262635,6233,0
instrument,False,0,9967,631.322659,6234,0
instrument,False,0,9968,631.38255,6235,0
instrument,False,0,9969,631.442516,6235,0
instrument,False,0,9970,631.502457,6236,0
instrument,False,0,9971,631.562419,6236,0
instrument,False,0,9972,631.622126,6237,0
instrument,False,0,9973,631.682101,6238,0
instrument,False,0,9974,631.74292,6238,0
instrument,False,0,9975,631.801994,6239,0
instrument,False,0,9976,631.862035,6239,0
instrument,False,0,9977,631.921909,6240,0
instrument,False,0,9978,631.981964,6241,0
instrument,False,0,9979,632.041919,6241,0
instrument,False,0,9980,632.101793,6242,0
instrument,False,0,9981,632.16175,6242,0
instrument,False,0,9982,632.221722,6243,0
instrument,False,0,9983,632.281745,6244,0
instrument,False,0,9984,632.341696,6244,0
instrument,False,0,9985,632.401648,6245,0
instrument,False,0,9986,632.461567,6245,0
instrument,False,0,9987,632.521582,6246,0
instrument,False,0,9988,632.581643,6247,0
instrument,False,0,9989,632.64149,6247,0
instrument,False,0,9990,632.701508,6248,0
instrument,False,0,9991,632.761441,6248,0
instrument,False,0,9992,632.821645,6249,0
instrument,False,0,9993,632.881393,6250,0
instrument,False,0,9994,632.942052,6250,0
instrument,False,0,9995,633.001301,6251,0
instrument,False,0,9996,633.061257,6251,0
instrument,False,0,9997,633.121321,6252,0
instrument,False,0,9998,633.181217,6253,0
instrument,False,0,9999,633.241195,6253,0
instrument,False,0,10000,633.3011,6254,0
instrument,False,0,10001,633.361054,6254,0
instrument,False,0,10002,633.421264,6255,0
instrument,False,0,10003,633.481611,6256,0
instrument,False,0,10004,633.541024,6256,0
instrument,False,0,10005,633.601251,6257,0
instrument,False,0,10006,633.660921,6257,0
instrument,False,0,10007,633.720868,6258,0
instrument,False,0,10008,633.78087,6259,0
instrument,False,0,10009,633.840882,6259,0
instrument,False,0,10010,633.901309,6260,0
instrument,False,0,10011,633.960797,6260,0
instrument,False,0,10012,634.021133,6261,0
instrument,False,0,10013,634.080739,6262,0
instrument,False,0,10014,634.140669,6262,0
instrument,False,0,10015,634.200604,6263,0
instrument,False,0,10016,634.260548,6263,0
instrument,False,0,10017,634.320551,6264,0
instrument,False,0,10018,634.380549,6265,0
instrument,False,0,10019,634.440412,6265,3
instrument,False,0,10020,634.920192,6270,0
instrument,False,0,10021,634.98024,6271,0
instrument,False,0,10022,635.040101,6271,0
instrument,False,0,10023,635.100103,6272,0
instrument,False,0,10024,635.160047,6272,0
instrument,False,0,10025,635.220049,6273,0
instrument,False,0,10026,635.280022,6274,0
instrument,False,0,10027,635.340003,6274,0
instrument,False,0,10028,635.399984,6275,0
instrument,False,0,10029,635.45994,6275,0
instrument,False,0,10030,635.519863,6276,0
instrument,False,0,10031,635.580103,6277,0
instrument,False,0,10032,635.640874,6277,0
instrument,False,0,10033,635.699716,6278,0
instrument,False,0,10034,635.760034,6278,0
instrument,False,0,10035,635.819773,6279,0
instrument,False,0,10036,635.879638,6280,0
instrument,False,0,10037,635.939722,6280,0
instrument,False,0,10038,635.999551,6281,0
instrument,False,0,10039,636.07572,6281,0
instrument,False,0,10040,636.134489,6282,0
instrument,False,0,10041,636.194516,6283,0
instrument,False,0,10042,636.254413,6283,0
instrument,False,0,10043,636.314378,6284,0
instrument,False,0,10044,636.374337,6284,0
instrument,False,0,10045,636.434337,6285,0
instrument,False,0,10046,636.494379,6286,0
instrument,False,0,10047,636.55424,6286,0
instrument,False,0,10048,636.613617,6287,0
instrument,False,0,10049,636.673594,6287,0
instrument,False,0,10050,636.733538,6288,0
instrument,False,0,10051,636.793574,6289,0
instrument,False,0,10052,636.85359,6289,0
instrument,False,0,10053,636.91356,6290,0
instrument,False,0,10054,636.973455,6290,0
instrument,False,0,10055,637.033365,6291,0
instrument,False,0,10056,637.093438,6292,0
instrument,False,0,10057,637.15333,6292,0
instrument,False,0,10058,637.213264,6293,0
instrument,False,0,10059,637.273502,6293,0
instrument,False,0,10060,637.333201,6294,0
instrument,False,0,10061,637.39359,6295,0
instrument,False,0,10062,637.453191,6295,0
instrument,False,0,10063,637.513164,6296,0
instrument,False,0,10064,637.573094,6296,0
instrument,False,0,10065,637.633576,6297,0
instrument,False,0,10066,637.693684,6298,0
instrument,False,0,10067,637.753564,6298,0
instrument,False,0,10068,637.813508,6299,0
instrument,False,0,10069,637.873539,6299,0
